,date,lat,long,Pc,Vmax,R20.835,R34.725,delP,Vgmax,RMW,B,Vgs
0,2013-11-03 06:00:00,5.8,157.2,1004.0,,,,6.0,21.24243059415811,67.41399999999999,2.3509829947158036,"[0.0, 1.473825249375526e-05, 2.947650498751052e-05, 4.421475748126578e-05, 5.895300997502104e-05, 7.369126246877631e-05, 8.842951496253156e-05, 0.00010316776745628682, 0.00011790601995004209, 0.00013264427244379735, 0.00014738252493755262, 0.00016212077743130786, 0.00017685902992509362, 0.0001915972828933857, 0.00020633632179766962, 0.00022133244893060875, 0.00025929784036129565, 0.000652853275863319, 0.0025178488347478304, 0.008597208430220847, 0.024433367601259606, 0.05904055205032704, 0.12471846923713067, 0.2358982979652589, 0.40732775368689983, 0.6521130074390479, 0.9800940347923419, 1.3968370290421095, 1.9033093536546075, 2.496140562255007, 3.16829182696028, 3.909943059654133, 4.709435865394143, 5.554156679412194, 6.431291209138791, 7.328419868656684, 8.233951402926968, 9.137408946882783, 10.029591473631745, 10.902636413349542, 11.750008351014626, 12.566435818068266, 13.347814449437973, 14.091090922309165, 14.794138544320989, 15.455632313946193, 16.07492879281041, 16.65195418635698, 17.187102562804114, 17.68114507266655, 18.135150283482705, 18.550415245144983, 18.928406589117955, 19.270710789715604, 19.578992637809904, 19.85496096629963, 20.10034069941488, 20.316850357611596, 20.506184224341343, 20.669998461939084, 20.809900545569214, 20.927441462934073, 21.024110201056693, 21.101330108700623, 21.16045678338845, 21.202777185498697, 21.229509728829044, 21.241805137759904, 21.240747896277767, 21.227358144199805, 21.20259390155573, 21.167353523780505, 21.122478308664018, 21.068755191356832, 21.006919476561503, 20.937657567716503, 20.861609661827206, 20.779372385897748, 20.69150135691114, 20.59851365220182, 20.500890181043047, 20.399077951482923, 20.293492229036268, 20.184518585883772, 20.072514840836536, 19.9578128915706, 19.840720441586587, 19.721522625058785, 19.600483533250344, 19.477847646524804, 19.353841176209862, 19.228673320692828, 19.10253744017025, 18.975612154453835, 18.848062368165905, 18.720040227551603, 18.591686013001674, 18.463128971226887, 18.334488090858752, 18.205872825076682, 18.077383764683, 17.94911326486727, 17.82114602872267, 17.693559650401884, 17.56642512062917, 17.439807297120186, 17.313765342302577, 17.188353130578378, 17.063619627225155, 16.93960924089521, 16.816362151542677, 16.69391461548571, 16.57229924919559, 16.451545293296153, 16.33167885815534, 16.212723152355014, 16.094698695236456, 15.977623514635226, 15.861513330841404, 15.746381727748647, 15.632240312087758, 15.519098861577469, 15.406965462766355, 15.295846639285337, 15.185747471179265, 15.076671705938924, 14.968621861810892, 14.861599323921865, 14.75560443371616, 14.650636572169912, 14.546694237212735, 14.443775115757335, 14.34187615070928, 14.240993603303018, 14.141123111085838, 14.042259741849026, 13.944398043784425, 13.847532092125123, 13.75165553251103, 13.656761621303271, 13.562843263055711, 13.469893045337532, 13.377903271087296, 13.286865988666447, 13.196773019768631, 13.107615985330437, 13.019386329579103, 12.932075342343479, 12.845674179745913, 12.760173883384555, 12.67556539810825, 12.591839588479196, 12.50898725401198, 12.42699914327172, 12.345865966908388, 12.265578409699186, 12.18612714166596, 12.107502828330233, 12.029696140164125, 11.952697761291551, 11.87649839749052, 11.801088783543843, 11.726459689982478, 11.652601929262797, 11.579506361416263, 11.50716389920748, 11.435565512834216, 11.364702234200742, 11.294565160793715, 11.225145459188049, 11.156434368208203, 11.088423201768817, 11.021103351416961, 10.954466288596752, 10.888503566655922, 10.823206822612354, 10.758567778697671, 10.69457824369368, 10.631230114076537, 10.568515374982422, 10.50642610100773, 10.44495445685583, 10.384092697841666, 10.323833170264823, 10.26416831166086, 10.205090650940157, 10.146592808422847, 10.08866749577795, 10.031307515874113, 9.974505762549068, 9.918255220304319, 9.862548963931156, 9.807380158073768, 9.75274205673472, 9.698628002727844, 9.645031427083113, 9.591945848407892, 9.539364872208594, 9.487282190176504, 9.435691579441286, 9.384586901795464, 9.333962102892924, 9.283811211424268, 9.234128338271713, 9.18490767564594, 9.13614349620724, 9.087830152173053, 9.039962074413923, 8.99253377153967, 8.945539828977507, 8.898974908043717, 8.852833745010313, 8.807111150168069, 8.761802006887214, 8.716901270676887, 8.672403968244513, 8.628305196556042, 8.58460012189798, 8.541283978942085, 8.498352069813484, 8.45579976316292, 8.413622493243809, 8.371815758994696, 8.330375123127663, 8.289296211223173, 8.24857471083183, 8.208206370583474, 8.168186999303927, 8.128512465139803, 8.089178694691663, 8.050181672155711, 8.01151743847442, 7.973182090496141, 7.935171780144003, 7.897482713594194, 7.860111150463801, 7.823053403008327, 7.786305835328945, 7.749864862589628, 7.71372695024418, 7.677888613273234, 7.642346415431244, 7.607096968503494, 7.572136931573144, 7.537463010298297, 7.503071956199072, 7.468960565954686, 7.435125680710466, 7.401564185394813, 7.368273008046001, 7.335249119148833, 7.3024895309810125, 7.26999129696923, 7.237751511054848, 7.205767307069152, 7.174035858118018, 7.142554375976, 7.111320110489658, 7.080330348990108, 7.049582415714651, 7.019073671237412, 6.98880151190887, 6.958763369304183, 6.928956709680223, 6.899379033441177, 6.870027874612654, 6.840900800324139, 6.811995410299749, 6.783309336357114, 6.754840241914329, 6.726585821504845, 6.698543800300171, 6.67071193364032, 6.64308800657185, 6.615669833393419, 6.588455257208712, 6.561442149486673, 6.534628409628901, 6.508011964544108, 6.48159076822955, 6.4553628013592945, 6.429326070879257, 6.403478609608859, 6.377818475849238, 6.352343752997886, 6.327052549169633, 6.30194299682384, 6.277013252397756, 6.252261495945882, 6.227685930785284, 6.2032847831467395, 6.179056301831634, 6.154998757874499, 6.131110444211108, 6.107389675352039, 6.083834787061609, 6.060444136042085, 6.037216099623103, 6.014149075456178, 5.991241481214253, 5.968491754296171, 5.945898351536002, 5.923459748917153, 5.901174441291151, 5.8790409421010486, 5.857057783109352, 5.835223514130414, 5.813536702767189, 5.791995934152309, 5.770599810693371, 5.7493469518223925, 5.728235993749344, 5.707265589219703, 5.686434407275946, 5.66574113302292, 5.645184467397027, 5.624763126939147, 5.604475843571244, 5.584321364376583, 5.564298451383514, 5.544405881352722, 5.5246424455679355, 5.50500694962999, 5.485498213254208, 5.466115070071039, 5.446856367429888, 5.4277209662061034, 5.408707740611041, 5.389815578005171, 5.371043378714165, 5.352390055847914, 5.333854535122435, 5.31543575468459, 5.297132664939616, 5.278944228381352, 5.2608694194251875, 5.242907224243628, 5.225056640604466, 5.2073166777114945, 5.1896863560477335, 5.172164707221114, 5.15475077381258, 5.137443609226574, 5.120242277543862, 5.103145853376644, 5.086153421725933, 5.069264077841152, 5.052476927081907, 5.035791084781905, 5.019205676114981, 5.002719835963196, 4.986332708786967, 4.970043448497201, 4.953851218329389, 4.937755190719649, 4.9217545471826485, 4.90584847819141, 4.8900361830589425, 4.874316869821686, 4.858689755124729, 4.843154064108762, 4.827709030298758, 4.812353895494332, 4.797087909661756, 4.78191033082761, 4.7668204249740285, 4.751817465935529, 4.736900735297384, 4.7220695222955165, 4.707323123717895, 4.692660843807403, 4.678081994166144, 4.663585893661188, 4.649171868331705, 4.63483925129748, 4.620587382668779, 4.606415609457551, 4.592323285489935, 4.578309771320056, 4.564374434145086, 4.550516647721556, 4.5367357922828875, 4.523031254458126, 4.50940242719187, 4.495848709665356, 4.4823695072186975, 4.468964231274244, 4.4556322992610555, 4.442373134540466, 4.429186166332722, 4.416070829644675, 4.403026565198516, 4.390052819361529, 4.377149044076853, 4.364314696795234, 4.351549240407744, 4.338852143179464, 4.326222878684117, 4.313660925739605, 4.301165768344484, 4.288736895615322, 4.276373801724946, 4.264075985841556, 4.251842952068695, 4.239674209386063, 4.227569271591159, 4.215527657241738, 4.203548889599069, 4.191632496571985, 4.179778010661716, 4.16798496890747, 4.156252912832795, 4.144581388392652, 4.132969945921237, 4.121418140080518, 4.109925529809481, 4.098491678274066, 4.08711615281779, 4.075798524913048, 4.064538370113076, 4.053335268004576, 4.042188802160965, 4.0310985600962805, 4.020064133219696, 4.00908511679066, 3.9981611098746264, 3.987291715299403, 3.9764765396120625, 3.965715193036449, 3.955007289431246, 3.944352446248605, 3.9337502844933274, 3.9232004286825903, 3.9127025068062053, 3.902256150287408, 3.89186099394416, 3.8815166759509743, 3.8712228378012274, 3.8609791242699876, 3.8507851833773104, 3.8406406663520354, 3.8305452275960423, 3.8204985246489835, 3.810500218153471, 3.8005499718207187, 3.7906474523966343, 3.7807923296283454, 3.770984276231161, 3.761222967855966, 3.751508083057027, 3.7418393032602166, 3.732216312731652, 3.7226387985467237, 3.713106450559534, 3.703618961372717, 3.694176026307647, 3.6847773433750266, 3.6754226132458503, 3.6661115392227317, 3.6568438272115977, 3.647619185693743, 3.6384373256982308, 3.629297960774646, 3.6202008069661886, 3.6111455827831103, 3.6021320091764735, 3.5931598095122497, 3.5842287095457355, 3.5753384373962844, 3.566488723522365, 3.5576793006969103, 3.5489099039829948, 3.5401802707097887, 3.5314901404488332, 3.5228392549905867, 3.5142273583212744, 3.505654196600016, 3.497119518136237, 3.4886230733673496, 3.480164614836717, 3.471743897171878, 3.4633606770630405, 3.455014713241833, 3.4467057664603176, 3.4384335994702617, 3.4301979770026443, 3.4219986657474264, 3.4138354343335555, 3.4057080533092194, 3.3976162951223214, 3.3895599341012064, 3.38153874643561, 3.373552510157831, 3.365601005124139, 3.357684012996391, 3.349801317223875, 3.3419527030253673, 3.3341379573713974, 3.326356868966732, 3.318609228233054, 3.310894827291852, 3.3032134599475143, 3.2955649216706107, 3.287949009581382, 3.280365522433413, 3.272814260597501, 3.265295026045713, 3.257807622335625, 3.2503518545947463, 3.2429275295051196, 3.2355344552881125, 3.22817244168937, 3.220841299963945, 3.2135408428616046, 3.2062708846123003, 3.1990312409118067, 3.191821728907525, 3.1846421671844474, 3.1774923757512816, 3.1703721760267376, 3.1632813908259654, 3.1562198443471448, 3.1491873621582385, 3.1421837711838787, 3.13520889969242, 3.1282625772831207, 3.121344634873482, 3.1144549046867205, 3.107593220239389, 3.100759416329128, 3.093953329022559, 3.0871747956433144, 3.0804236547601946, 3.0736997461754663, 3.0670029109132764, 3.060332991208213, 3.0536898304939792, 3.0470732733921886, 3.0404831657013056, 3.033919354385687, 3.0273816875647457, 3.020870014502248, 3.014384185595713, 3.007924052365937, 3.0014894674466257, 2.9950802845741458, 2.988696358577384, 2.982337545367719, 2.976003701929097, 2.9696946863082236, 2.9634103576048543, 2.9571505759621908, 2.9509152025573857, 2.944704099592143, 2.938517130283426, 2.932354158854257, 2.926215050524626, 2.920099671502483, 2.9140078889748424, 2.907939571098969, 2.901894586993664, 2.8958728067306403, 2.889874101325997, 2.883898342731774, 2.877945403827599, 2.8720151584124283, 2.866107481196369, 2.860222247792587, 2.854359334709303, 2.848518619341873, 2.8426999799649457, 2.8369032957247087, 2.831128446631214, 2.825375313550779, 2.8196437781984733, 2.8139337231306794, 2.808245031737729, 2.8025775882366233, 2.7969312776638153, 2.7913059858680844, 2.7857015995034637, 2.7801180060222626, 2.7745550936681385, 2.7690127514692575, 2.7634908692315157, 2.7579893375318325, 2.7525080477115123, 2.747046891869673, 2.7416057628567425, 2.7361845542680223, 2.7307831604373125, 2.725401476430604, 2.720039398039836, 2.714696821776715, 2.709373644866594, 2.7040697652424144, 2.698785081538714, 2.693519493085689, 2.6882728999033114, 2.6830452026955225, 2.677836302844464, 2.6726461024047774, 2.667474504097961, 2.6623214113067797, 2.657186728069728, 2.652070359075557, 2.6469722096578407, 2.6418921857896147, 2.6368301940780507, 2.631786141759194, 2.6267599366927477, 2.6217514873569114, 2.616760702843269, 2.611787492851725, 2.6068317676854926, 2.6018934382461305, 2.5969724160286285, 2.592068613116537, 2.5871819421771494, 2.5823123164567274, 2.577459649775777, 2.5726238565243618, 2.56780485165747, 2.563002550690424, 2.55821686969433, 2.553447725291578, 2.548695034651378, 2.5439587154853456, 2.5392386860431264, 2.53453486510806, 2.52984717199289, 2.525175526535514, 2.5205198490947716, 2.5158800605462734, 2.511256082278271, 2.5066478361875633, 2.5020552446754483, 2.497478230643701, 2.4929167174906026, 2.488370629106998, 2.4838398898723932, 2.4793244246510917, 2.474824158788361, 2.4703390181066447, 2.4658689289017985, 2.461413817939371, 2.456973612450914, 2.452548240130328, 2.448137629130243, 2.4437417080584303, 2.439360405974252, 2.434993652385141, 2.430641377243109, 2.426303510941293, 2.4219799843105347, 2.4176707286159855, 2.413375675553744, 2.4090947572475274, 2.404827906245374, 2.4005750555163714, 2.3963361384474156, 2.3921110888400032, 2.387899840907052, 2.383702329269746, 2.379518488954412, 2.3753482553894303, 2.3711915644021584, 2.3670483522159036, 2.3629185554468997, 2.358802111101332, 2.3546989565723746, 2.350609029637261, 2.346532268454379, 2.3424686115603937, 2.338417997867393, 2.3343803666600604, 2.330355657592875, 2.326343810687333, 2.3223447663291945, 2.3183584652657596, 2.314384848603161, 2.3104238578036846, 2.3064754346831187, 2.3025395214081144, 2.298616060493582, 2.294704994800105, 2.290806267531373, 2.2869198222316443, 2.2830456027832273, 2.2791835534039815, 2.2753336186448494, 2.271495743387396, 2.2676698728413833, 2.263855952542358, 2.260053928349263, 2.2562637464420683, 2.2524853533194253, 2.2487186957963368, 2.2449637210018536, 2.241220376376783, 2.2374886096714244, 2.2337683689433203, 2.230059602555031, 2.226362259171919, 2.2226762877599646, 2.2190016375835917, 2.215338258203516, 2.211686099474611, 2.20804511154379, 2.20441524484791, 2.2007964501116906, 2.197188678345652, 2.193591880844069, 2.1900060091829445, 2.186431015218002, 2.182866851082685, 2.1793134691861873, 2.175770822211491, 2.1722388631134226, 2.1687175451167264, 2.165206821714155, 2.161706646664574, 2.158216973991084, 2.1547377579791553, 2.1512689531747826, 2.1478105143826567, 2.144362396664339, 2.140924555336469, 2.1374969459689703, 2.134079524383288, 2.1306722466506236, 2.127275069090195, 2.1238879482675124, 2.1205108409926603, 2.117143704318599, 2.1137864955394803, 2.1104391721889786, 2.107101692038626, 2.103774013096174, 2.1004560936039627, 2.097147892037301, 2.093849367102864, 2.0905604777371014, 2.087281183104661, 2.084011442596824, 2.0807512158299493, 2.077500462643938, 2.0742591431007025, 2.0710272174826554, 2.0678046462912056, 2.064591390245267, 2.0613874102797807, 2.0581926675442497, 2.055007123401284, 2.0518307394251565, 2.048663477400373, 2.045505299320254, 2.0423561673855226, 2.0392160440029112, 2.036084891783773, 2.0329626735427095, 2.0298493522962047, 2.0267448912612727, 2.0236492538541184, 2.0205624036888006, 2.0174843045759148, 2.014414920521283, 2.0113542157246527, 2.008302154578406, 2.0052587016662815, 2.0022238217621053, 1.9991974798285292, 1.9961796410157853, 1.9931702706604404, 1.9901693342841722, 1.9871767975925436, 1.9841926264737966, 1.9812167869976465, 1.9782492454140943, 1.975289968152241, 1.9723389218191152, 1.9693960731985087, 1.966461389249822, 1.9635348371069163, 1.9606163840769801, 1.957705997639394, 1.9548036454446174, 1.9519092953130743, 1.949022915234051, 1.9461444733646012, 1.9432739380284634, 1.9404112777149787, 1.9375564610780276, 1.9347094569349632, 1.931870234265564, 1.9290387622109855, 1.9262150100727236, 1.9233989473115896, 1.920590543546684, 1.9177897685543877, 1.9149965922673542, 1.9122109847735127, 1.9094329163150778, 1.906662357287567, 1.9038992782388242, 1.901143649868054, 1.8983954430248582, 1.895654628708286, 1.892921178065885, 1.8901950623927626, 1.8874762531306557, 1.8847647218670038, 1.882060440334033, 1.8793633804078411, 1.8766735141074975, 1.873990813594144, 1.871315251170103, 1.868646799277994, 1.8659854304998558, 1.8633311175562763, 1.860683833305526, 1.8580435507427013, 1.855410242998871, 1.852783883340233, 1.8501644451672732, 1.8475519020139322, 1.84494622754678, 1.8423473955641927, 1.8397553799955402, 1.8371701549003752, 1.8345916944676313, 1.8320199730148259, 1.8294549649872691, 1.826896644957277, 1.8243449876233941, 1.8217999678096173, 1.8192615604646298, 1.8167297406610348, 1.8142044835946027, 1.8116857645835158, 1.8091735590676241, 1.8066678426077036, 1.8041685908847207, 1.801675779699102, 1.7991893849700111, 1.7967093827346254, 1.7942357491474257, 1.7917684604794841, 1.7893074931177606, 1.786852823564404, 1.7844044284360574, 1.781962284463169, 1.7795263684893103, 1.7770966574704918, 1.774673128474492, 1.772255758680188, 1.769844525376888, 1.767439405963674, 1.7650403779487436, 1.7626474189487622, 1.7602605066882133, 1.7578796189987598, 1.755504733818604, 1.7531358291918595, 1.7507728832679172, 1.7484158743008267, 1.7460647806486738, 1.7437195807729668, 1.7413802532380267, 1.7390467767103783, 1.7367191299581504, 1.7343972918504773, 1.7320812413569049, 1.7297709575468014, 1.727466419588771, 1.725167606750074, 1.7228744983960482, 1.7205870739895375, 1.7183053130903192, 1.7160291953545423, 1.7137587005341641, 1.7114938084763935, 1.7092344991231363, 1.7069807525104461, 1.704732548767979, 1.7024898681184493, 1.700252690877093, 1.6980209974511316, 1.695794768339242, 1.693573984131028, 1.6913586255064978, 1.689148673235541, 1.686944108177415, 1.6847449112802297, 1.68255106358044, 1.6803625462023353, 1.678179340357543, 1.6760014273445223, 1.673828788548074, 1.6716614054388448, 1.6694992595728384, 1.667342332590931, 1.6651906062183865, 1.6630440622643787, 1.6609026826215154, 1.658766449265364, 1.656635344253983, 1.654509349727455, 1.6523884479074233, 1.6502726210966312, 1.6481618516784668, 1.6460561221165046, 1.6439554149540598, 1.6418597128137353, 1.6397689983969805, 1.6376832544836455, 1.6356024639315458, 1.6335266096760224, 1.6314556747295117, 1.6293896421811125, 1.6273284951961595, 1.6252722170157987, 1.6232207909565652, 1.6211742004099647, 1.619132428842054, 1.6170954597930332, 1.6150632768768283, 1.6130358637806883, 1.6110132042647765, 1.608995282161769, 1.6069820813764537, 1.6049735858853342, 1.602969779736233, 1.6009706470479008, 1.5989761720096245, 1.5969863388808432, 1.59500113199076, 1.593020535737962, 1.5910445345900415, 1.589073113083215, 1.5871062558219515, 1.5851439474786, 1.583186172793018, 1.5812329165722059, 1.579284163689939, 1.5773398990864087, 1.5754001077678579, 1.5734647748062265, 1.5715338853387923, 1.5696074245678207, 1.56768537776021, 1.5657677302471458, 1.563854467423753, 1.5619455747487485, 1.560041037744105, 1.5581408419947038, 1.5562449731480024, 1.5543534169136963, 1.5524661590633857, 1.5505831854302439, 1.5487044819086875, 1.5468300344540502, 1.544959829082257, 1.5430938518695012, 1.5412320889519227, 1.5393745265252894, 1.5375211508446804, 1.5356719482241707, 1.5338269050365174, 1.5319860077128509, 1.5301492427423633, 1.5283165966720016, 1.5264880561061647, 1.524663607706397, 1.5228432381910888, 1.5210269343351772, 1.5192146829698476, 1.5174064709822364, 1.5156022853151414, 1.5138021129667254, 1.5120059409902273, 1.5102137564936753, 1.5084255466395986, 1.5066412986447415, 1.504860999779783, 1.5030846373690547, 1.501312198790259, 1.4995436714741939, 1.4977790429044755, 1.496018300617265, 1.4942614322009928, 1.4925084252960918, 1.4907592675947248, 1.4890139468405177, 1.487272450828294, 1.4855347674038097, 1.483800884463491, 1.4820707899541727, 1.4803444718728387, 1.4786219182663642]"
