WP, 13, 2013081612,   , BEST,   0, 258N, 1315E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  45,   0,   0, 
WP, 13, 2013081618,   , BEST,   0, 263N, 1309E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1001,  160,  45,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 13, 2013081700,   , BEST,   0, 268N, 1303E,  25, 1000, TD,   0,    ,    0,    0,    0,    0, 1001,  175,  45,   0,   0,   W,   0,    ,   0,   0,   THIRTEEN, S, 
WP, 13, 2013081706,   , BEST,   0, 271N, 1293E,  25,  998, TD,   0,    ,    0,    0,    0,    0, 1001,  180,  40,   0,   0,   W,   0,    ,   0,   0,   THIRTEEN, S, 
WP, 13, 2013081712,   , BEST,   0, 277N, 1280E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1001,  170,  40,   0,   0,   W,   0,    ,   0,   0,   THIRTEEN, S, 
WP, 13, 2013081718,   , BEST,   0, 282N, 1262E,  30, 1000, TD,   0,    ,    0,    0,    0,    0,  999,  150,  40,   0,   0,   W,   0,    ,   0,   0,   THIRTEEN, S, 
WP, 13, 2013081800,   , BEST,   0, 289N, 1247E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1000,  150,  40,   0,   0,   W,   0,    ,   0,   0,   THIRTEEN, S, 
WP, 13, 2013081806,   , BEST,   0, 289N, 1237E,  30,  997, TD,   0,    ,    0,    0,    0,    0, 1001,  150,  50,   0,   0,   W,   0,    ,   0,   0,   THIRTEEN, S, 
WP, 13, 2013081812,   , BEST,   0, 288N, 1229E,  25,  999, TD,   0,    ,    0,    0,    0,    0, 1001,  150,  40,   0,   0,   W,   0,    ,   0,   0,   THIRTEEN, S, 
WP, 13, 2013081818,   , BEST,   0, 288N, 1221E,  25,  998, TD,   0,    ,    0,    0,    0,    0, 1001,  150,  40,   0,   0, 
WP, 13, 2013081900,   , BEST,   0, 290N, 1214E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1001,  150,  40,   0,   0, 
