WP, 02, 2013021918,   , BEST,   0,  68N, 1219E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1006,  170,  40,   0,   0, 
WP, 02, 2013022000,   , BEST,   0,  71N, 1215E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1006,  170,  40,   0,   0,   W,   0,    ,   0,   0,        TWO, S, 
WP, 02, 2013022006,   , BEST,   0,  74N, 1207E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1005,  170,  20,   0,   0,   W,   0,    ,   0,   0,        TWO, S, 
WP, 02, 2013022012,   , BEST,   0,  77N, 1195E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1005,  170,  40,   0,   0,   W,   0,    ,   0,   0,        TWO, S, 
WP, 02, 2013022018,   , BEST,   0,  79N, 1183E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1005,  170,  40,   0,   0,   W,   0,    ,   0,   0,        TWO, S, 
WP, 02, 2013022100,   , BEST,   0,  81N, 1165E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1005,  170,  40,   0,   0,   W,   0,    ,   0,   0,        TWO, S, 
WP, 02, 2013022106,   , BEST,   0,  82N, 1144E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1005,  170,  40,   0,   0,   W,   0,    ,   0,   0,        TWO, S, 
WP, 02, 2013022112,   , BEST,   0,  80N, 1120E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1005,  170,  40,   0,   0,   W,   0,    ,   0,   0,        TWO, S, 
WP, 02, 2013022118,   , BEST,   0,  66N, 1097E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 
WP, 02, 2013022200,   , BEST,   0,  57N, 1094E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 
WP, 02, 2013022206,   , BEST,   0,  53N, 1098E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 
WP, 02, 2013022212,   , BEST,   0,  47N, 1100E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 
WP, 02, 2013022218,   , BEST,   0,  43N, 1097E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 
WP, 02, 2013022300,   , BEST,   0,  39N, 1093E,  20, 1005, DB,   0,    ,    0,    0,    0,    0, 1007,  180,  45,   0,   0,   W,   0,    ,   0,   0,   SHANSHAN, S, 
WP, 02, 2013022306,   , BEST,   0,  34N, 1095E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  40,   0,   0,   W,   0,    ,   0,   0,   SHANSHAN, S, 
