WP, 30, 2013110106,   , BEST,   0,  70N, 1410E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 30, 2013110112,   , BEST,   0,  71N, 1396E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 30, 2013110118,   , BEST,   0,  70N, 1383E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  150,   0,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 30, 2013110200,   , BEST,   0,  71N, 1370E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1011,  150,   0,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 30, 2013110206,   , BEST,   0,  71N, 1359E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1011,  150,   0,   0,   0, 
WP, 30, 2013110212,   , BEST,   0,  73N, 1351E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1011,  150,   0,   0,   0, 
WP, 30, 2013110218,   , BEST,   0,  75N, 1342E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1011,  150,   0,   0,   0, 
WP, 30, 2013110300,   , BEST,   0,  82N, 1331E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1011,  150,   0,   0,   0, 
WP, 30, 2013110306,   , BEST,   0,  87N, 1314E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1007,  190,  45,   0,   0,   W,   0,    ,   0,   0,     THIRTY, S, 
WP, 30, 2013110312,   , BEST,   0,  91N, 1298E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1008,  180,  45,   0,   0,   W,   0,    ,   0,   0,     THIRTY, S, 
WP, 30, 2013110318,   , BEST,   0,  93N, 1280E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1008,  180,  45,   0,   0,   W,   0,    ,   0,   0,     THIRTY, S, 
WP, 30, 2013110400,   , BEST,   0,  97N, 1267E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1008,  160,  45,   0,   0,   W,   0,    ,   0,   0,     THIRTY, S, 
WP, 30, 2013110406,   , BEST,   0, 103N, 1254E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1008,  160,  45,   0,   0,   W,   0,    ,   0,   0,     THIRTY, S, 
WP, 30, 2013110412,   , BEST,   0, 100N, 1232E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1009,  160,  45,   0,   0,   W,   0,    ,   0,   0,     THIRTY, S, 
WP, 30, 2013110418,   , BEST,   0, 105N, 1217E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1008,  160,  45,   0,   0,   W,   0,    ,   0,   0,     THIRTY, S, 
WP, 30, 2013110500,   , BEST,   0, 111N, 1196E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1008,  160,  45,   0,   0,   W,   0,    ,   0,   0,     THIRTY, S, 
WP, 30, 2013110506,   , BEST,   0, 109N, 1169E,  35,  996, TS,   0,    ,    0,    0,    0,    0, 1007,  175,  45,   0,   0,   W,   0,    ,   0,   0,     THIRTY, S, 
WP, 30, 2013110512,   , BEST,   0, 115N, 1148E,  35,  996, TS,   0,    ,    0,    0,    0,    0, 1007,  175,  45,   0,   0,   W,   0,    ,   0,   0,     THIRTY, M, 
WP, 30, 2013110518,   , BEST,   0, 120N, 1129E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1007,  175,  45,   0,   0,   W,   0,    ,   0,   0,     THIRTY, S, 
WP, 30, 2013110600,   , BEST,   0, 119N, 1112E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1007,  175,  45,   0,   0,   W,   0,    ,   0,   0,     THIRTY, S, 
WP, 30, 2013110606,   , BEST,   0, 117N, 1100E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1008,  180,  45,   0,   0,   W,   0,    ,   0,   0,     THIRTY, S, 
WP, 30, 2013110612,   , BEST,   0, 116N, 1090E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1008,  180,  40,   0,   0,   W,   0,    ,   0,   0,     THIRTY, S, 
WP, 30, 2013110618,   , BEST,   0, 121N, 1077E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1009,  180,  25,   0,   0,   W,   0,    ,   0,   0,     THIRTY, S, 
WP, 30, 2013110700,   , BEST,   0, 124N, 1057E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1009,  180,  25,   0,   0,   W,   0,    ,   0,   0,     THIRTY, S, 
WP, 30, 2013110706,   , BEST,   0, 123N, 1032E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  25,   0,   0,   W,   0,    ,   0,   0,     THIRTY, S, 
WP, 30, 2013110712,   , BEST,   0, 119N, 1020E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1008,  180,  25,   0,   0,   W,   0,    ,   0,   0,     THIRTY, S, 
WP, 30, 2013110718,   , BEST,   0, 121N, 1010E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1008,  180,  25,   0,   0,   W,   0,    ,   0,   0,     THIRTY, S, 
WP, 30, 2013110800,   , BEST,   0, 122N, 1002E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1008,  180,  25,   0,   0,   W,   0,    ,   0,   0,     THIRTY, S, 
WP, 30, 2013110806,   , BEST,   0, 129N,  990E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1008,  180,  30,   0,   0,   W,   0,    ,   0,   0,     THIRTY, S, 
WP, 30, 2013110812,   , BEST,   0, 134N,  980E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  30,   0,   0,   W,   0,    ,   0,   0,     THIRTY, S, 
WP, 30, 2013110818,   , BEST,   0, 138N,  965E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  30,   0,   0,   W,   0,    ,   0,   0,     THIRTY, S, 
WP, 30, 2013110900,   , BEST,   0, 135N,  951E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  30,   0,   0,   W,   0,    ,   0,   0,     THIRTY, S, 
